GEL-Bone_SoftTissue_common_SBS127	GEL-Bone_SoftTissue_common_SBS8	GEL-Bone_SoftTissue_common_SBS122	GEL-Bone_SoftTissue_common_SBS1	GEL-Bone_SoftTissue_common_SBS100	GEL-Bone_SoftTissue_common_SBS5	GEL-Bone_SoftTissue_common_SBS18	GEL-Bone_SoftTissue_common_SBS13	GEL-Bone_SoftTissue_common_SBS3	GEL-Bone_SoftTissue_common_SBS17	GEL-Bone_SoftTissue_rare_SBS7a	GEL-Bone_SoftTissue_rare_SBS124_a	GEL-Bone_SoftTissue_rare_SBS31	GEL-Bone_SoftTissue_rare_SBS30	GEL-Bone_SoftTissue_rare_SBS57	GEL-Bone_SoftTissue_rare_SBS44	GEL-Bone_SoftTissue_rare_SBS26	GEL-Bone_SoftTissue_rare_SBS108	GEL-Bone_SoftTissue_rare_SBS124_b	GEL-Bone_SoftTissue_rare_SBS135	GEL-Bone_SoftTissue_rare_SBS5+8	GEL-Bone_SoftTissue_rare_SBS96	GEL-Bone_SoftTissue_rare_SBS129	GEL-Bone_SoftTissue_rare_SBS117	unassigned
GEL-2214348-11	634.582317073171	1082.64043850545	897.616437467566	685.088868707836	989.128308251168	0	0	1152.14945511157	1476.1914893617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	791.602685521539
GEL-2160700-11	0	576.642129992169	0	916.84103367267	354.664839467502	616.548159749413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	720.303837118246
GEL-2101621-11	0	944.337864349776	1026.28040919283	0	768.960832399103	0	678.524243273543	0	953.331558295964	1265.11294843049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1494.45214405829
GEL-2374102-11	324.923915321735	325.928316914693	0	464.033535946343	326.93271850765	479.601760637183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	474.579752672396
GEL-2240702-11	460.649511978705	409.242236024845	0	255.524401064774	192.52528837622	408.234250221828	269.132209405501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276.692102928127
GEL-2904803-12	0	421.511940022214	621.993243243243	0	661.588300629397	0	0	0	719.226675305443	1824.37985931137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1166.29998148833
GEL-2923803-11	0	1836.66010779365	0	631.730344768586	865.349473864317	803.791085636068	387.515099666353	539.897339378903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	833.056548892123
GEL-2757228-11	726.144185381204	686.389929909884	394.523244171077	406.600486339579	0	636.068087541124	0	238.525532827922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	429.74853382921
GEL-2775009-13	478.243836082299	270.137731678286	526.768576772658	373.690528821629	220.6124808706	433.220880802585	456.232613501105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183.093351470838
GEL-2451138-12	204.528155339806	0	286.239158576052	283.732686084142	151.892233009709	235.1071197411	292.755987055016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94.7446601941749
GEL-2262356-11	0	807.300981682016	588.169314846675	393.440947272543	375.013966197753	626.019330027325	659.387106568161	0	778.415443780994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	693.252909624533
GEL-2123640-11	0	0	0	0	0	1325.87671472041	0	0	0	0	0	0	0	0	0	0	14586.1465555944	0	0	0	0	0	0	0	4170.97672968519
GEL-2201113-11	0	1743.90765492102	885.961117861482	0	0	754.392640166638	766.89914945322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1612.83943759764
GEL-2505715-12	509.320486518171	320.776377491207	546.023739742087	0	340.88774912075	560.604484173505	0	355.468493552169	363.010257913247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	434.908411488864
GEL-2781721-11	0	832.290513456767	681.780492460393	640.913533117007	360.825348348922	1144.27486161481	0	0	741.0874212636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	820.8278297385
GEL-2692062-15	0	252.545585758961	0	170.368053885013	229.495790233341	424.416887178254	0	288.623526581669	353.764253067116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	363.785903295646
GEL-2097754-11	366.623509369676	279.976149914821	756.787052810903	285.485519591141	0	425.223168654174	488.831345826235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	337.07325383305
GEL-2707984-11	0	531.432180681383	0	390.95010845987	901.384968738038	553.929309684828	368.452979456425	588.924843690188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	582.925609289268
GEL-2832459-11	0	1432.7954887218	1326.08729323308	0	441.361127819549	959.371804511278	495.967669172932	0	0	749.963233082707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1257.45338345865
GEL-2057471-11	390.293699885452	349.969988545246	491.351890034364	301.183276059565	0	457.997709049255	407.717525773196	482.391065292096	1038.46002290951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	426.634822451316
GEL-2846520-11	785.396221464183	507.517711886644	981.87090002624	593.946470742587	650.22566255576	0	1532.60299134086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	693.440041983726
GEL-2471169-11	0	197.018119068162	0	419.734253666954	254.964624676445	576.44176013805	0	197.522001725626	318.453839516825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	371.865401207938
GEL-2816000-11	0	1259.83335537627	0	902.380637481814	857.8865229467	775.397434201825	1530.29757968523	683.909535775691	829.39029228938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	720.90464224309
GEL-2526963-11	0	0	0	7515.2395524529	0	0	0	0	0	0	0	0	0	0	0	6171.69672627586	0	0	0	0	0	0	0	0	1999.06372127124
GEL-2957548-12	0	0	375.05791433892	231.844878957169	434.145810055866	584.369273743017	0	314.96852886406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	748.613594040968
GEL-2508303-12	0	419.43287037037	721.025077160494	0	507.813368055555	0	554.749903549383	547.260030864198	961.699652777778	756.976466049383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	708.042631172839
GEL-2728671-11	908.932596685083	2172.3138121547	1231.2953433307	744.993843725335	750.508602999211	1601.28555643252	635.2	0	775.074348855564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	708.395895816888
GEL-2376109-18	0	368.97992625973	519.379352724293	0	849.255428103236	0	748.989143793527	1233.27529700942	642.205551003687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	532.915301106107
GEL-2558416-12	275.939241416502	313.065612079813	0	269.918748876505	652.220025166277	417.922523818084	0	249.850440409851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	612.083408232968
GEL-2765199-11	1131.08693352142	898.555104919767	711.126432727914	823.884323752425	0	0	3209.34015164874	0	0	608.892611532358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1143.11444189738
GEL-2335676-12	0	779.17352981683	0	337.156865445531	708.430794656383	583.00041316623	0	555.907450764357	320.09833356287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	359.232612587799
GEL-2747380-15	0	871.609134568264	0	399.508379888268	0	0	431.048515142605	0	685.872782514947	0	0	0	1412.79780456728	0	0	0	0	0	0	0	0	0	0	0	1307.16338331864
GEL-2673005-11	210.76232983709	236.415978576211	0	537.217585360411	0	335.509484490069	0	0	0	0	0	0	0	0	582.488730194153	0	0	0	0	0	0	0	0	0	351.605891542066
GEL-2558416-13	450.847035830619	0	372.61328990228	369.102801302932	602.299543973941	359.574332247557	534.095765472313	412.733159609121	418.249641693811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	329.484429967426
GEL-2608507-13	0	1660.49482673674	1077.05074724914	0	409.758416817211	887.893085892593	0	0	622.373624568895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1420.42929873542
GEL-2477974-11	0	577.955983162958	1501.28202044498	559.40926037282	666.679494888755	800.015393866506	552.391581479254	630.08731208659	1649.65580276609	1262.17967528563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136.343475646418
GEL-2468657-11	0	0	0	14625.7109040075	0	0	0	0	0	0	0	0	0	0	0	14370.9895309102	0	0	0	0	0	0	0	0	3221.2995650823
GEL-2764347-11	275.629702322538	483.103696434413	240.549558390579	228.52208047105	234.535819430815	306.700686947988	254.581615963363	401.417075564279	540.735361465489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98.2244030094862
GEL-2218584-12	0	879.572739581766	834.620129381676	612.354445614563	605.861290807883	586.881299834512	1063.37896795547	676.786520234692	716.744395968106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	663.800210621332
GEL-2983428-11	772.91968980021	0	466.857518401682	789.450052576236	433.29587276551	0	567.041535226078	331.609095688749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	449.826235541535
GEL-2116543-11	0	190.705629565965	134.200257842716	317.842715943275	110.992694456382	191.210141813494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229.048560378168
GEL-2957548-16	470.693723129837	0	436.06913155632	254.91728288908	438.578159931212	550.480825451419	0	268.967841788478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	498.293035253654
GEL-2111964-13	0	983.93708293613	1004.45662535748	534.008579599619	1275.71496663489	1194.63775023832	771.234509056244	0	2299.18970448046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	861.820781696857
GEL-2297813-12	0	0	0	0	0	0	0	0	0	3378.11320754717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	861.88679245283
GEL-2764347-13	195.276084949215	229.150507848569	0	173.357340720222	213.707756232687	203.744690674054	178.83702677747	310.349492151431	432.895198522622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220.68190212373
GEL-2326410-14	588.257469606429	799.670307026581	0	346.357201730888	0	674.222027611787	0	1690.80290541933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	751.690088604985
GEL-2713307-14	0	2198.08395509379	932.263231294889	845.378495223485	1811.0973432815	1055.59960951119	5298.47088766474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2181.10647793041
GEL-2073756-14	0	699.770532470984	0	0	0	0	1835.57898467263	0	817.319925578099	0	0	0	1407.57863028263	0	0	0	0	0	0	0	0	0	0	0	909.751926995657
GEL-2123676-12	630.793482688391	998.839918533605	295.339714867617	0	0	821.335234215886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	946.691649694501
GEL-2905813-13	491.690241343127	0	756.523399790136	385.756977964323	343.283735571878	502.683315844701	0	466.705981112277	890.439034627492	425.731794333683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	499.185519412383
GEL-2610891-12	394.222460220318	586.074051407589	1137.08384332925	0	0	588.077723378213	410.251835985312	0	730.338433292534	310.569155446756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	754.382496940028
GEL-2747380-14	0	792.673326867119	0	412.913482056256	0	0	430.997284190107	0	678.64490785645	0	0	0	1467.80193986421	0	0	0	0	0	0	0	0	0	0	0	1395.96905916586
GEL-2713307-11	0	2274.88018587236	1089.68211145656	928.15511650453	2165.86196636914	0	5203.86968876408	0	1014.66957510113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2281.8813559322
GEL-2753340-12	171.258741258741	192.854418308964	0	257.139224411952	187.832167832168	335.988556897648	143.636363636364	141.627463445645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149.663064208518
GEL-2504078-13	315.253458934354	245.867530173683	282.571680894907	146.313806299676	0	226.761259935237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	491.232263762143
GEL-2761440-14	846.201591779166	590.186782188193	871.752971992746	424.353314527504	0	608.724058029418	0	0	850.209651420512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	781.571630062461
GEL-2628293-11	396.22064276885	396.22064276885	1074.81118665019	301.930160692213	631.946847960445	816.515451174289	0	513.582200247219	523.111557478368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214.661310259577
GEL-2643660-13	343.129249865084	449.014840798705	0	574.379384781435	546.409606044253	350.621154883972	293.183216405828	0	555.899352401511	286.690232056125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	302.672962763087
GEL-2974119-14	0	5149.32611473768	1963.62839774807	0	0	0	1001.60580941526	1162.44396090215	2770.32442233965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2459.67129485719
GEL-2073756-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2016.3388928318	0	0	0	0	0	0	834.6611071682
GEL-2957548-11	0	0	207.688023012552	177.515428870293	215.231171548117	518.968619246862	0	170.978033472803	213.219665271967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	419.399058577406
GEL-2922962-11	1065.42673451145	1267.91281028674	701.951729354329	532.963350065324	0	879.939489788902	0	0	1368.90586536478	792.945472048408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	660.954548580067
GEL-2905813-11	520.071980440098	0	815.966356968215	406.729388753056	0	508.035599022005	0	475.93858190709	1009.04997555012	473.431002444988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	918.777114914428
GEL-2957548-14	209.024404086266	0	372.153234960272	229.477866061294	499.862656072645	534.284335981839	0	304.806469920545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	487.391032917139
GEL-2558416-11	210.641814507074	281.189310577139	0	217.646530428924	451.804176959353	369.748933303391	170.114529530653	160.107792499439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	366.746912194027
GEL-2713307-13	0	2129.23214480427	1281.63973394395	817.089085159743	1851.70188638098	1066.11623596118	4305.9694689783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2306.25144477158
GEL-2173379-11	590.877001289931	1742.68791258821	545.463312846195	495.059109188861	426.189999241217	0	986.125806206844	576.903558691858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1213.69329994688
GEL-2077171-16	0	118.277647058824	107.251764705882	211.997647058824	224.527058823529	0	86.2023529411765	102.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214.503529411764
GEL-2391007-11	0	2056.41250110983	931.413300186451	0	378.668028056468	536.237947260943	0	380.168693953654	532.736393500844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	818.36313593181
GEL-2907359-13	420.388438880707	450.989506627393	435.438144329897	0	248.320139911635	368.717783505155	233.270434462445	197.151141384389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	370.724410898379
GEL-2835582-13	0	0	0	0	0	1126.78277348168	0	0	0	0	0	0	12515.9100773298	0	0	0	0	0	0	0	0	0	0	0	2756.30714918852
GEL-2483141-14	0	359.523432618205	0	447.651739220996	0	610.388669027286	0	0	223.325140595709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	763.111018537804
GEL-2483141-11	0	243.993723028639	0	220.804236955669	0	304.488034523342	0	0	187.028246371126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	328.685759121224
GEL-2187739-11	320.356292517007	626.65306122449	0	278.177721088435	577.946853741497	424.798469387755	359.522108843537	349.981717687075	303.284013605442	235.497023809524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66.7827380952381
GEL-2376109-17	0	414.350547730829	632.508607198748	0	910.572769953052	0	909.574334898278	1284.48669796557	709.388106416275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	562.118935837248
GEL-2376109-15	0	273.919654066118	428.65671641791	0	615.943646254708	0	563.8638582787	953.961500906682	399.612219277445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	354.042404798437
GEL-2764347-12	238.139099941555	363.712448860316	251.64699006429	0	292.670952659264	0	206.120397428404	320.187025131502	449.262419637639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	446.26066627703
GEL-2077171-17	0	119.174231332357	106.655929721816	161.235724743777	191.780380673499	0	96.1405563689605	106.155197657394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244.857979502196
GEL-2191565-13	0	0	0	526.074295608374	275.061703132378	714.458995750039	0	0	895.82937195026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	771.575633558949
GEL-2391007-12	0	1297.15617715618	628.043956043956	298.496170496171	363.103563103563	619.529803529804	0	319.531135531136	476.291708291708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	509.847485847482
GEL-2077171-11	0	106.253225035834	0	176.921643573818	189.451505016722	133.317725752508	102.243669374104	105.250836120401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235.561395126613
GEL-2508303-13	422.580924287119	560.270206489676	477.155948869223	0	540.743362831858	0	513.706194690266	629.365191740413	743.021435594887	841.657030481809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	363.499705014749
GEL-2764347-14	247.455284552846	382.430894308943	257.953387533875	195.964588979223	286.448238482385	242.456187895212	312.943450767841	388.429810298103	335.939295392954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116.978861788618
GEL-2929108-11	0	208.07383741569	0	248.088036918708	123.043663471779	375.633297834576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	454.161164359247
GEL-2905959-14	407.283341621084	1191.82913973148	0	335.733565390353	0	551.383590253605	710.494281452014	580.403779214321	553.885330681253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	699.98697165589
GEL-2111964-12	0	1089.92659368963	831.469735994849	412.729555698648	570.508451384417	974.222070186735	468.828718609144	0	1240.19220862846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	635.122665808117
GEL-2761440-12	551.7441332324	519.816805450416	695.915972747918	409.068887206662	0	544.760030280091	0	0	498.365632096896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	734.328538985617
GEL-2376109-13	0	426.749640976544	634.601819052178	0	903.705122067975	0	826.890186692197	1276.23245572044	678.782958353279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	497.037817137387
GEL-2150472-14	0	0	323.16413593637	147.029645697758	0	366.319595083153	263.449023861171	0	0	0	0	0	0	0	446.608821402748	0	0	0	0	0	0	0	0	0	535.4287780188
GEL-2391007-14	0	1054.29544543876	498.666755709897	0	315.788967543742	567.620675838119	0	357.261252838253	382.244557232536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	565.122345398693
GEL-2077171-12	0	124.477382098171	0	211.812319538017	188.723772858518	0	93.3580365736285	100.384985563041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	324.243503368624
GEL-2191565-11	0	266.933705946282	0	524.801738860425	278.013972985561	721.224654556746	0	0	880.88122962273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	572.144698028256
GEL-2226658-11	343.578237547893	770.296398467433	0	423.713103448276	0	750.763524904215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	979.648735632183
GEL-2974119-11	0	5386.73134113411	1741.19096309631	0	0	0	1015.48619261926	942.415229522952	2130.56910891089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2684.60716471648
GEL-2191565-12	0	0	0	501.789948453608	240.618556701031	733.886597938144	0	0	865.224226804124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	770.480670103093
GEL-2867910-12	846.345917950116	1999.81736404525	472.192994411885	452.184816682568	0	949.888237699332	925.878424424152	0	697.785198309936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	995.907046476761
GEL-2974119-13	0	5337.38247707757	1613.94061999709	0	0	0	891.809489157328	846.395575607626	1899.89855916169	953.193130548683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2173.38014845001
GEL-2053204-11	0	420.04419434532	0	403.90804282185	370.122975569585	0	403.90804282185	0	1179.45182541861	0	0	0	0	0	0	0	0	0	2154.68048311831	0	0	0	0	0	578.884435904475
GEL-2835582-11	0	0	0	0	0	1243.52592413334	0	0	0	0	0	0	12588.6942948757	0	0	0	0	0	0	0	0	0	0	0	2743.77978099096
GEL-2637576-12	0	1057.66333907057	725.583017785427	514.349971313827	346.562019506598	551.303270223752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1156.53838209983
GEL-2391007-15	0	1461.15055801221	651.959570435881	363.535060012634	390.074120867551	505.243630237945	0	311.959149294588	540.295220046326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	531.782691092865
GEL-2326410-11	298.259900990099	577.068069306931	0	307.237623762376	287.785891089109	546.144801980198	0	1357.13242574257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253.371287128717
GEL-2885105-13	0	0	192.5	313	310	383.5	144.5	0	290.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229
GEL-2565327-11	384.967890410959	483.716164383562	582.965698630137	585.973260273973	0	661.162301369863	0	636.600547945205	740.361424657534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	498.252712328767
GEL-2867910-14	797.489829289031	2069.56870952973	550.182876577932	0	0	899.616587088757	1037.78808293544	0	707.87860553339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1591.47530904572
GEL-2173379-14	0	2269.74042764794	0	0	0	0	1606.90029835903	0	0	4589.9306315266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3587.42864246643
GEL-2747380-11	0	864.138176638177	0	444.342355175689	0	0	434.323361823362	0	732.388414055081	0	0	0	1420.19230769231	0	0	0	0	0	0	0	0	0	0	0	1379.61538461538
GEL-2335676-13	0	1757.27435977514	626.597829481574	0	889.13881948782	818.627810743285	443.069175515303	461.071986258588	551.586118051218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	857.633900687072
GEL-2310355-14	0	1599.57240021478	497.17791301235	368.13173438339	481.672364417397	453.162162162162	394.64122069089	466.166815822445	1047.3747986397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281.100590656886
GEL-2656924-11	266.270324619362	0	390.163458776214	989.146796897443	399.655271473714	509.560471128986	0	0	574.004883654122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	349.198793450159
GEL-2983428-14	624.12083958021	0	440.791604197901	734.318740629685	369.162968515742	0	447.80419790105	336.604497751124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	388.197151424288
GEL-2888215-11	0	1846.80937145216	904.406646712767	387.959954587677	0	460.95242027041	0	0	374.961296315409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	868.910310661577
GEL-2376109-16	0	361.459677419355	527.671052631579	0	843.57279286927	0	718.413624787776	1226.55984719864	635.80857385399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	404.51443123939
GEL-2326410-12	322.204477025789	595.953397041498	0	343.684775494175	302.222804031941	548.996465505956	0	1411.70519701532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291.232883885321
GEL-2453802-11	0	529.474860335196	162.953910614525	207.578212290503	155.934357541899	273.261173184358	0	150.920391061453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	314.877094972066
GEL-2640829-11	180.883962991519	149.644949884349	0	207.588280647648	245.377409406322	280.647262914418	0	116.894371626831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125.963762528913
GEL-2073756-12	0	768.169136028291	0	0	0	0	1904.89921346259	0	901.371867569051	716.089872568746	0	0	3386.15364916773	0	0	0	0	0	0	0	0	0	0	0	536.316261203592
GEL-2637576-11	0	1653.08836284785	961.214311528732	495.626129382002	373.471810625226	690.872786411276	346.43765811348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1020.28894109143
GEL-2888215-12	0	1902.73121970921	983.102786752827	376.347940226171	0	493.800484652666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1194.01756865913
GEL-2917190-14	232.343415367274	393.886905880143	0	246.303963930115	351.008078151418	782.28931053917	0	0	378.929175277099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269.239150854781
GEL-2508303-14	0	635.185831878274	777.839860314293	0	493.032343892908	0	591.138272220836	684.238796042238	1013.09387212106	931.505778664671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	893.96524486572
GEL-2613630-11	0	509.970568197302	314.833901076441	315.839760185311	288.68156424581	583.901212699278	423.466684834446	0	0	0	0	0	0	0	0	0	0	0	0	986.244856247445	0	0	0	0	268.061452513967
GEL-2608507-11	602.496887234452	2015.81669982671	1459.28143251396	0	483.596174828317	924.228226686349	0	0	780.847955843656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1517.73262306656
GEL-2184375-12	0	1474.13851351351	1034.90540540541	1295.63738738739	975.237894144144	837.852195945946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1506.2286036036
GEL-2432406-11	1213.24730916739	1676.60559198317	1000.8538908821	620.148707163182	0	602.616231597179	0	557.532722998887	1670.5944575034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	756.401088704692
GEL-2453802-14	0	483.490217690824	0	204.341140810141	147.607605400937	340.401212455222	0	170.702672912648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	475.457150730228
GEL-2073756-15	0	0	0	0	330.632189032546	0	0	0	346.256576014267	273.174765938475	0	0	0	0	0	0	0	3167.21444493981	0	0	0	0	0	0	404.722024074902
GEL-2558416-14	300.094428706327	319.100409191061	0	300.594586087504	790.248662259994	326.602769908719	278.087503934529	392.623544224111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	470.648095687755
GEL-2643660-11	418.219942120495	465.744935543278	0	638.335701131281	530.779137069192	0	320.168376742962	0	566.297816364115	292.153643777953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	571.300447250724
GEL-2453802-15	0	498.412249705536	0	222.237926972909	194.270906949352	235.722025912839	0	146.826855123675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	398.530035335689
GEL-2922962-13	1021.43361283267	1195.66642362377	553.650966095516	581.608093328472	0	889.136492890995	0	0	1126.27283995625	804.765876777251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	674.465694495076
GEL-2924108-11	261.187989556136	0	386.759138381201	0	405.845953002611	336.028394255875	0	503.791449086162	675.572780678851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	508.814295039164
