GEL-Lung_common_SBS4_a	GEL-Lung_common_SBS2	GEL-Lung_common_SBS3+8	GEL-Lung_common_SBS92	GEL-Lung_common_SBS17	GEL-Lung_common_SBS13	GEL-Lung_common_SBS1+5	GEL-Lung_common_SBS4_b	GEL-Lung_rare_SBS5	GEL-Lung_rare_SBS44	GEL-Lung_rare_SBS148	GEL-Lung_rare_SBS18	GEL-Lung_rare_SBS1+18	GEL-Lung_rare_SBS31	GEL-Lung_rare_SBS33	GEL-Lung_rare_SBS113	GEL-Lung_rare_SBS7a	GEL-Lung_rare_SBS3	GEL-Lung_rare_SBS7a+38	GEL-Lung_rare_SBS144	unassigned
GEL-2974554-11	25926.5313908269	17507.4750130898	15892.1007755407	7935.79483748551	0	22791.3346281387	0	13952.0508240959	0	0	0	0	0	0	0	0	0	0	0	0	7783.71253082249
GEL-2546663-11	38280.3211349732	0	11638.1818472226	11029.5415950603	0	0	0	48944.2784865407	0	0	0	0	0	0	0	0	0	0	0	0	13786.6769362032
GEL-2188918-11	3008.53849840256	0	3017.53562300319	6408.45191693291	0	1248.60095846645	0	5877.12172523962	0	0	0	0	0	0	0	0	0	0	0	0	2342.75127795527
GEL-2097842-11	8831.15546078661	0	7224.58141570015	7695.74976889798	0	0	0	10080.601900583	0	0	0	0	0	0	0	0	0	0	0	0	6748.91145403226
GEL-2513213-11	0	1262.82013671319	673.404087154657	1103.34285103959	0	0	2954.57917972088	450.935773283965	0	0	0	0	0	0	0	0	0	0	0	0	575.917972087718
GEL-2872645-11	509.015071854189	0	0	225.334735366281	0	0	151.899754644234	432.562215212057	0	0	0	0	0	0	0	0	0	0	0	0	116.188222923239
GEL-2880100-11	0	394.68099074903	1184.04297224709	678.891475181538	0	349.488510892271	2077.3476574157	0	0	0	0	0	0	0	0	0	0	0	0	0	363.548393514371
GEL-2565491-11	4897.86092628832	0	2351.69315068493	5692.25727332029	0	1297.83065883888	2839.62948467058	4368.43000652316	0	0	0	0	0	0	0	0	0	0	0	0	1544.29849967384
GEL-2591788-11	2840.44274306649	0	3042.86739746415	4230.42536993045	0	0	1570.4154669567	4050.99215776067	0	0	0	0	0	0	0	0	0	0	0	0	1727.85686482154
GEL-2619399-11	9013.1762832393	0	6699.04314759139	11809.0248891451	0	0	2858.81141633376	2328.12487129855	0	0	0	0	0	0	0	0	0	0	0	0	3691.8193923919
GEL-2264761-11	0	4132.7136153212	1955.12797260448	5226.50548544613	0	8569.36939564969	1364.24040839622	1585.69826875515	0	0	0	0	0	0	0	0	0	0	0	0	815.34485382713
GEL-2870500-11	20812.3472870199	16198.8220106091	0	0	0	12105.630408385	0	14971.7142583243	0	0	0	0	0	0	0	0	0	0	0	0	6300.4860356617
GEL-2081438-11	0	249.41462789804	428.71269373639	627.042397848085	0	0	2091.47687972333	0	0	0	0	0	0	0	0	0	0	0	0	0	513.353400794155
GEL-2273434-11	9174.24322429907	3833.84796395194	2292.31118157543	2153.8527870494	0	2528.74013684913	0	9002.79474299065	0	0	0	0	0	0	0	0	0	0	0	0	965.209963284378
GEL-2768356-11	0	272.782388663968	371.245276653171	0	0	0	475.234143049933	0	1530.69601889339	0	0	0	0	0	0	0	0	0	0	0	328.042172739538
GEL-2651479-11	3442.08476056659	2675.28864922341	5057.15531842175	5524.53104469677	0	1827.51406979835	4630.26882618767	1993.96980974443	0	0	0	0	0	0	0	0	0	0	0	0	1175.18752136103
GEL-2796833-11	16518.6365154007	0	6437.05319790745	12891.6065404418	0	3660.0302476839	5563.54597895885	12666.6046809531	0	0	0	0	0	0	0	0	0	0	0	0	2763.5228386542
GEL-2507318-11	0	0	756.266492218703	619.948078777028	0	0	1540.09736950833	0	0	0	0	0	0	0	0	0	0	0	0	0	722.688059495939
GEL-2981384-11	4753.152377818	0	0	2431.29916077012	0	0	2655.18857989139	3234.90225440184	0	0	0	0	0	0	0	0	0	0	0	0	2110.45762711865
GEL-2061779-11	21804.1249534034	4675.74233952136	5176.92909863565	5745.14083351972	0	0	3378.75903973757	4910.32975471557	0	0	0	0	0	0	0	0	0	0	0	0	1271.97398046673
GEL-2300452-11	3371.95265624465	1482.17699175589	0	2450.5993910991	0	2343.9427359491	3282.32100708104	1412.0740259296	0	0	0	0	0	0	0	0	0	0	0	0	294.93319194062
GEL-2565249-11	0	0	695.840155404468	721.051755237963	0	0	1480.42514222284	0	0	0	0	0	0	0	0	0	0	0	0	0	736.682947134729
GEL-2808217-11	0	2331.8565528197	456.734710087371	0	0	1822.92359015091	1510.73788721207	0	0	0	0	0	0	0	0	0	0	0	0	0	196.747259729949
GEL-2200604-11	9221.29365276823	2791.19426597784	2998.74589120286	5078.26313863806	0	4154.03325088908	0	8095.01350817369	0	0	0	0	0	0	0	0	0	0	0	0	1834.45629235024
GEL-2780770-11	26727.0821751917	0	12771.97286777	8310.45836456952	0	0	0	28915.8345827807	0	0	0	0	0	0	0	0	0	0	0	0	9989.65200968808
GEL-2695568-11	0	215.852047556143	478.388375165125	538.124174372523	0	0	1449.22060766182	0	0	0	0	0	0	0	0	0	0	0	0	0	358.414795244389
GEL-2957138-11	34006.877423981	0	12075.19175157	6345.34590139391	0	0	0	6561.67018887549	0	0	0	0	0	0	0	0	0	0	0	0	4413.9147341796
GEL-2119149-11	5203.47191999265	6942.12720328639	5803.18055464413	0	3441.82780570394	9257.00253304109	2305.87970023493	3174.95746328403	0	0	0	0	0	0	0	0	0	0	0	0	1949.55281981284
GEL-2874860-11	9951.96954590773	10615.2673149383	4955.46008727066	2933.52824642954	0	0	0	7236.70381064598	0	0	0	0	0	0	0	0	0	0	0	0	2969.07099480779
GEL-2663902-11	24426.7711813826	7440.03947610627	0	0	30106.6830309082	7049.51115895868	0	19682.4271697355	0	0	0	0	0	0	0	0	0	0	0	0	937.567982908746
GEL-2587683-11	17126.0406375193	5250.5998943251	3759.92325163244	3991.29545597931	0	6869.20587678622	0	24589.418330652	0	0	0	0	0	0	0	0	0	0	0	0	1780.51655310563
GEL-2188789-11	26373.3374238159	10687.6236300527	0	6083.00120254721	6375.97717893356	7797.86058651507	0	44903.3179917462	0	0	0	0	0	0	0	0	0	0	0	0	7536.88198638936
GEL-2780918-11	3183.14425603718	3253.66960803297	0	1266.95543691737	0	4669.67862576416	2235.80371220713	2644.45060994163	0	0	0	0	0	0	0	0	0	0	0	0	828.297751099559
GEL-2384967-13	0	343.903307411225	0	1240.15131640588	0	0	2743.22870795465	0	0	0	0	0	0	0	0	0	0	0	0	0	1007.71666822824
GEL-2231595-11	3851.02772869866	905.771319366819	1484.1253019868	0	0	0	2391.89611653986	4335.90531136191	0	0	0	0	0	0	0	0	0	0	0	0	894.274222045951
GEL-2650987-11	0	0	0	1047.50767738807	0	0	1286.12332309682	0	0	0	0	0	0	0	0	0	0	0	0	0	761.36899951511
GEL-2892720-11	6435.10841523342	4081.94566244566	3005.01530901531	8014.04016254016	0	11943.1376393876	0	6428.11536099036	0	0	0	0	0	0	0	0	0	0	0	0	2378.63745038749
GEL-2363581-12	12672.0794258373	3470.25407761829	0	12171.8986709197	0	3890.90609250399	0	10013.6187134503	0	0	0	0	0	0	0	0	0	0	0	0	4823.24301967042
GEL-2445181-11	4376.20648726082	0	2177.33674409086	1294.48378184795	0	0	2289.50864627034	3216.92990893277	0	0	0	0	0	0	0	0	0	0	0	0	1327.53443159726
GEL-2864125-11	3288.08121827411	0	3921.30798580007	8926.14843568561	0	5846.47729007	2884.75525032348	3349.05490859626	0	0	0	0	0	0	0	0	0	0	0	0	1912.17491125047
GEL-2752074-11	10538.9589092579	2932.61036873095	14678.58420679	9381.54733369524	0	3365.01131665762	0	4047.43320666472	0	0	0	0	0	0	0	0	0	0	0	0	3049.85465820357
GEL-2717877-11	0	2392.9434136435	4341.14077356226	0	1533.89968922121	4339.14415828179	1651.69999076895	0	0	0	0	0	0	0	0	0	0	0	0	0	1963.17197452229
GEL-2745595-11	13652.0379131964	0	3765.47581963056	5223.35362733717	0	0	0	16405.2514059665	0	0	0	0	0	0	0	0	0	0	0	0	5329.88123386937
GEL-2735136-11	0	0	602.421524663677	479.427130044843	0	0	0	0	799.714573991031	0	0	0	0	0	0	0	0	0	0	0	357.436771300449
GEL-2291298-11	4492.67760804995	1951.44586894587	2191.06201127478	2811.8629144693	0	1103.53488513063	1582.76716978845	2265.09789658726	0	0	0	0	0	0	0	0	0	0	0	0	106.55164575376
GEL-2732413-11	779.41975308642	442.088888888889	831.548148148148	1354.33580246914	0	0	2772.82962962963	0	0	0	0	0	0	0	0	0	0	0	0	0	315.777777777773
GEL-2702970-11	0	253.525487056312	498.067787563384	797.008273285295	0	0	1757.21110221511	0	0	0	0	0	0	0	0	0	0	0	0	0	434.187349879899
GEL-2870298-11	10219.9616148445	3779.95157472417	5065.25504513541	14876.4381845537	0	4307.66559679037	6832.29745235707	3909.38143430291	0	0	0	0	0	0	0	0	0	0	0	0	832.049097291871
GEL-2483169-11	10193.4815798934	3326.79944981947	0	3271.27776301599	0	2441.4536332234	3025.68183310149	8570.84777817721	0	0	0	0	0	0	0	0	0	0	0	0	1172.45796276904
GEL-2450620-11	9431.61883535777	3506.84554808514	7312.30567215185	5106.45930686081	0	0	2349.4014462068	10131.3873308322	0	0	0	0	0	0	0	0	0	0	0	0	2558.98186050543
GEL-2923672-11	8793.47927993699	1673.71055311137	0	2995.98188315306	0	3639.87053082554	2641.5431788054	4929.14756680948	0	0	0	0	0	0	0	0	0	0	0	0	1347.26700735816
GEL-2038756-11	6950.53142459667	1724.78183409249	2917.05723966163	1915.4261224673	0	1256.65528305697	1663.89543832881	5549.14618439653	0	0	0	0	0	0	0	0	0	0	0	0	264.506473399601
GEL-2577048-11	4511.71632121855	2603.3558854719	3842.23906295189	5601.99356020438	2117.0091776728	1943.88576111058	3036.66478357274	2294.13544779717	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2107587-11	2264.1191386054	669.330845659309	0	1544.26331879692	0	0	5455.69671357281	0	0	0	0	0	0	0	0	0	0	0	0	0	1193.58998336556
GEL-2266782-11	5105.18708199484	1316.69303280847	0	4581.41139607141	0	2750.94794354626	1762.92790562957	2178.64671652009	0	0	0	0	0	0	0	0	0	0	0	0	1303.18592342936
GEL-2092565-12	34276.9552396406	0	0	0	0	0	0	35316.2567978715	0	0	0	0	0	0	0	0	0	0	0	0	14203.7879624879
GEL-2592633-11	8343.74171746123	0	7884.5129103721	9436.47591273765	0	0	4841.68386798002	5524.7679387211	0	0	0	0	0	0	0	0	0	0	0	0	3980.8176527279
GEL-2331385-12	1797.80785554441	0	1345.34616868586	1430.62165290532	1622.74230264681	0	3134.62647580832	2815.09422023304	0	0	0	0	0	0	0	0	0	0	0	0	854.761324176241
GEL-2560351-11	25165.3689969266	0	8755.08466851117	0	0	0	0	27795.0940629595	0	0	0	0	0	0	0	0	0	0	0	0	10021.4522716027
GEL-2928553-11	0	0	0	473.347787869909	0	0	1052.8953999414	0	0	0	0	0	0	0	0	0	0	0	0	0	199.756812188691
GEL-2011507-12	10278.7831432644	0	0	0	0	0	4307.66215253029	8018.26229508197	0	0	0	0	0	0	0	0	0	0	0	0	2694.29240912334
GEL-2425871-11	6440.34104083335	1944.20671215589	2155.28343778743	0	0	2515.91452589249	0	7374.1804881179	0	0	0	0	0	0	0	0	0	0	0	0	2954.07379521294
GEL-2350888-11	0	516.240191146881	625.185362173038	604.695674044266	0	0	1586.70145875252	426.785211267606	0	0	0	0	0	0	0	0	0	0	0	0	214.392102615689
GEL-2086391-11	2490.21587423313	1440.80713190184	2052.71165644172	1103.03182515337	0	1324.5402607362	757.238113496933	2146.42676380368	0	0	0	0	0	0	0	0	0	0	0	0	448.028374233127
GEL-2108249-11	2825.20126397667	0	3383.9388368984	1088.46280991736	0	0	3718.080912737	3325.4139523578	0	0	0	0	0	0	0	0	0	0	0	0	2121.90222411277
GEL-2501399-11	11872.646932324	3155.71007075117	9674.04563342724	9079.78854218189	0	3665.50168813574	2744.8780026236	5601.21044708716	0	0	0	0	0	0	0	0	0	0	0	0	688.218683469197
GEL-2099335-11	12929.4665579444	0	0	0	31289.7793599968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6092.7540820588
GEL-2581138-11	10739.6280619244	3956.20485988634	10211.4004311189	9053.40141093474	0	4596.48077601411	0	10034.8243386243	0	0	0	0	0	0	0	0	0	0	0	0	2460.06012149721
GEL-2228097-12	1238.70868246748	0	0	0	0	0	3934.98623413933	0	0	0	0	0	6422.39721490703	0	0	0	0	0	0	0	926.90786848616
GEL-2674903-11	6459.32524150646	2953.16326413029	2212.49530430775	2427.68937371565	0	2890.60684860474	0	7635.88630471106	0	0	0	0	0	0	0	0	0	0	0	0	1478.83366302405
GEL-2798973-11	0	0	967.120290423862	757.70251177394	0	0	489.307888540031	0	0	0	0	0	0	0	0	0	0	0	0	0	332.869309262167
GEL-2162493-11	4374.42388727943	0	2037.23169607585	4076.96306294443	0	927.377864103239	1165.34652357124	1499.30254148012	0	0	0	0	0	0	0	0	0	0	0	0	1105.35442454569
GEL-2497228-11	3531.96562742243	2319.24561834717	3974.27532094307	6178.81095082339	0	2967.93310771209	4787.26357981509	2095.33572819572	0	0	0	0	0	0	0	0	0	0	0	0	639.170066741041
GEL-2363021-11	2441.42029910633	0	2940.49516687945	4914.31378807222	0	1304.88844306645	1997.79819441911	1819.94969299046	0	0	0	0	0	0	0	0	0	0	0	0	1016.13441546598
GEL-2479496-11	11130.0516193641	0	3430.24869699797	12089.9010287457	0	0	0	11024.5132007192	0	0	0	0	0	0	0	0	0	0	0	0	6278.28545417303
GEL-2722234-11	12393.3188267286	3330.04266648462	0	3057.05544367455	11857.3806760647	0	0	11003.2919752876	0	0	0	0	0	0	0	0	0	0	0	0	2463.91041175993
GEL-2423347-11	8678.63174149601	4995.27061234504	2783.55145689916	2352.92467997287	0	0	2633.33281378534	11122.6890649579	0	0	0	0	0	0	0	0	0	0	0	0	2129.59963054368
GEL-2768254-11	0	0	1566.56917139066	682.824749728621	0	0	1391.33096128332	0	0	0	0	0	0	0	0	0	0	0	0	0	534.275117597399
GEL-2375088-11	28158.7152886988	0	11623.0484041018	7651.06966114773	0	0	0	28934.9180051714	0	0	0	0	0	0	0	0	0	0	0	0	8489.24864088027
GEL-2606048-11	11482.7239813686	1860.01894000617	4317.66852785165	4863.70155898732	0	0	0	8263.63383634307	0	0	0	0	0	0	0	0	0	0	0	0	3305.25315544319
GEL-2762540-11	76555.6107788306	0	17725.6714721516	0	0	0	0	105915.802089207	0	0	0	0	0	0	0	0	0	0	0	0	16264.9156598108
GEL-2550812-11	0	392.489361702128	998.835106382979	331.1	0	0	1073.81063829787	0	0	0	0	0	0	0	0	0	0	0	0	0	514.764893617023
GEL-2901102-11	13377.9747738453	0	4432.66329059775	4695.11375045608	0	0	0	12819.5801763944	0	0	0	0	0	0	0	0	0	0	0	0	4407.66800870647
GEL-2515104-11	11336.8134932692	2167.04488949364	9885.60925796267	5264.18204156043	0	2187.06840429608	2503.43993817456	3921.10478618704	0	0	0	0	0	0	0	0	0	0	0	0	627.737189056381
GEL-2477517-11	9287.56367259982	2900.33216502875	6602.25613359906	7602.87073053398	0	3243.87150940371	0	12491.9306576868	0	0	0	0	0	0	0	0	0	0	0	0	1529.17513114788
GEL-2231373-12	0	0	2033.77936073059	0	0	0	2360.44858447489	0	0	0	0	0	0	2362.45576864536	0	0	0	0	0	0	1485.31628614916
GEL-2884259-11	3850.77078745313	1335.42051068389	2863.82953395631	1874.88839950003	0	953.943217665615	1803.3926551991	3531.28980417832	0	0	0	0	0	0	0	0	0	0	0	0	586.465091363605
GEL-2326008-11	7500.87884396519	0	6002.10286594549	14145.3856898157	0	4094.88793727798	0	8083.79171600354	0	0	0	0	0	0	0	0	0	0	0	0	3659.9529469921
GEL-2944543-11	0	0	2381.22344278127	443.821221632062	0	0	797.577257363592	0	0	0	0	0	0	0	0	0	0	0	0	0	522.378078223076
GEL-2022058-11	4230.28381819585	0	4114.72142912262	6888.71903696273	0	2808.51624353731	1839.99336368547	4391.87105486534	0	0	0	0	0	0	0	0	0	0	0	0	1657.89505363068
GEL-2814248-11	3237.52279022239	1406.09567859736	2473.42738053621	2901.76115309113	0	4485.99564363891	1718.839379353	2252.75542528303	0	0	0	0	0	0	0	0	0	0	0	0	131.60254927797
GEL-2544848-12	9797.98592755296	0	0	4236.26447265552	0	0	4988.45631212539	3903.40084136853	0	0	0	0	0	0	0	0	0	0	0	0	3923.8924462976
GEL-2200656-11	3301.22032842053	0	2987.98407752469	4771.98192752314	0	0	1597.15517402549	1679.08618701898	0	0	0	0	0	0	0	0	0	0	0	0	1695.57230548717
GEL-2090908-11	23074.1667118647	0	17913.8147370163	18488.9669747795	0	32787.1815261007	0	10227.5983655159	0	0	0	0	0	0	0	0	0	0	0	0	6412.2716847229
GEL-2475293-11	3253.00403715396	0	1764.52798688684	0	5249.49581107334	0	5208.91467338514	0	0	0	0	0	0	0	0	0	0	0	0	0	1029.05749150072
GEL-2974390-11	331.571428571429	395.876190476191	630.488095238095	672.185714285714	0	0	1628.21666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	139.661904761901
GEL-2339726-11	3283.1650182902	0	1587.35455900285	1172.52323533397	0	0	862.649234521068	3377.62660886059	0	0	0	0	0	0	0	0	0	0	0	0	783.681343991322
GEL-2524254-11	31213.8670824688	0	10552.4266534887	12953.9547999362	0	0	0	17861.4905646478	0	0	0	0	0	0	0	0	0	0	0	0	8851.2608994585
GEL-2831878-11	20276.3448330298	0	12020.7010435989	20563.65842575	0	0	0	27283.2987647082	0	0	0	0	0	0	0	0	0	0	0	0	8481.9969329131
GEL-2198519-11	0	0	930.88195077484	843.06289881495	0	0	1179.78623518687	0	0	0	0	0	0	0	0	0	0	0	0	0	349.26891522334
GEL-2623802-11	9824.31147947242	0	4822.39832585291	2812.23228790924	0	0	0	14414.6906407468	0	0	0	0	0	0	0	0	0	0	0	0	4446.36726601863
GEL-2197704-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67
GEL-2928514-11	8419.87695135872	0	5778.38613553141	9354.69675181237	0	0	0	5105.01593702282	0	0	0	0	0	0	0	0	0	0	0	0	5062.02422427468
GEL-2383727-11	25800.4446427092	0	9954.20274412587	0	0	0	0	27021.195874252	0	0	0	0	0	0	0	0	0	0	0	0	15763.1567389129
GEL-2254691-11	14182.0573892728	0	4032.3006412487	4581.84161405776	0	0	0	14481.0796838495	0	0	0	0	0	0	0	0	0	0	0	0	2959.72067157124
GEL-2006536-11	0	1348.90510156613	5396.61885563653	2137.6801054427	2336.87075515584	2778.18537757792	2003.88788959529	2132.68785858273	0	0	0	0	0	0	0	0	0	0	0	0	1182.16405644286
GEL-2295202-11	2498.29247036951	2288.80676272368	1713.47280966767	1115.08540553102	0	1843.27376249129	1574.65094120381	1743.0413664885	0	0	0	0	0	0	0	0	0	0	0	0	162.376481524519
GEL-2134639-11	3755.905770519	0	3179.15244505407	2086.22491945517	0	0	1192.05700341319	4511.39254840665	0	0	0	0	0	0	0	0	0	0	0	0	970.26731315192
GEL-2994526-11	1379.27904564315	1678.20643153527	2672.29045643153	1470.0606846473	0	1782.53008298755	1239.34491701245	1164.11151452282	0	0	0	0	0	0	0	0	0	0	0	0	218.176867219931
GEL-2013282-11	0	852.121627408994	0	354.550606709493	0	975.639257673091	896.127908636688	0	0	0	0	0	0	0	0	0	0	0	0	0	424.560599571734
GEL-2808947-11	0	0	819.578947368421	538.853070175439	0	321.40350877193	1820.95175438596	0	0	0	0	0	0	0	0	0	0	0	0	0	392.21271929825
GEL-2855441-11	1607.20816520294	940.414363704181	2512.60710047133	4454.46271743922	0	0	1724.75996066597	2720.19856905497	0	0	0	0	0	0	0	0	0	0	0	0	792.349123461388
GEL-2687158-11	0	247.397326852977	0	625.476306196841	0	0	0	0	854.91737545565	0	0	0	0	0	0	0	0	0	0	0	735.208991494532
GEL-2308482-11	7859.11438584494	0	2987.20413710574	5405.39317890418	0	0	4134.74293529362	5075.09417898966	0	0	0	0	0	0	0	0	0	0	0	0	3812.45118386186
GEL-2935957-11	3448.53693632832	0	2719.57790913697	2572.88491808816	0	0	1165.03273095761	3049.01131565614	0	0	0	0	0	0	0	0	0	0	0	0	1866.9561898328
GEL-2663077-11	1344.8248660074	1813.46078357364	1567.62719861101	1984.19245866989	0	3344.53838604967	1566.62583981279	1420.928134672	0	0	0	0	0	0	0	0	0	0	0	0	222.8023326036
GEL-2243847-12	4258.96172861194	0	8884.00612342209	10173.7973749592	0	5403.72022987929	2896.15398900796	5171.16771651567	0	0	0	0	0	0	0	0	0	0	0	0	3068.19283760385
GEL-2246521-11	290.289226922275	168.913940404251	0	798.042508856012	0	0	942.681391956658	0	0	0	0	0	0	0	0	0	0	0	0	0	227.072931860804
GEL-2581448-11	3649.00279854051	964.057529490949	2212.92748591874	2328.55432356796	0	0	2055.75507456871	2233.9505473095	0	0	0	0	0	0	0	0	0	0	0	0	685.752240603631
GEL-2533632-11	7497.80839627737	9961.08838140103	0	0	0	6508.59754186184	0	11359.1797203602	0	0	0	0	0	14299.8201733802	0	0	0	0	0	0	6822.50578671936
GEL-2666503-11	2451.57187212119	1688.32781739397	2204.31676276912	7746.82725442697	0	8093.98341806271	2231.78955269712	4388.6533146815	0	0	0	0	0	0	0	0	0	0	0	0	474.530007847417
GEL-2527744-11	0	0	1517.17232712114	0	0	0	2045.2544139284	895.487064737616	0	0	0	0	2409.15552967141	0	0	0	0	0	0	0	1297.93066454143
GEL-2812848-11	14762.5802562276	0	11342.9882224737	14461.6601561954	0	0	0	24074.6077371223	0	0	0	0	0	0	0	0	0	0	0	0	6916.163627981
GEL-2687231-11	6468.36059751766	0	4037.78263098158	2833.00479625087	0	0	0	10640.2855050708	0	0	0	0	0	0	0	0	0	0	0	0	3362.56647017909
GEL-2926536-11	0	0	173.529860228717	208.841168996188	0	0	600.796696315121	0	0	0	0	0	0	0	0	0	0	0	0	0	207.832274459974
GEL-2456749-11	0	0	0	0	7754.86032446962	0	1959.75539982721	0	0	0	0	0	0	0	0	0	0	0	0	0	722.384275703171
GEL-2617670-11	13745.767422179	0	11280.2194552529	10452.2033463035	0	0	0	10669.707577821	0	0	0	0	0	0	0	0	0	0	0	0	5253.1021984436
GEL-2621511-11	456.569388665774	1365.72066041946	857.812137438644	1022.79518072289	0	0	1261.04863900045	0	0	0	0	0	0	0	0	0	0	0	0	0	621.053993752782
GEL-2905966-11	0	109.986955232731	326.947524458939	204.907204269197	0	0	0	0	831.179958493922	0	0	0	0	0	0	0	0	0	0	0	220.978357545211
GEL-2898867-11	1591.70444381007	1114.34275383005	0	2899.58568845751	0	1763.29527072033	1385.69568940908	993.131791797507	0	0	0	0	0	0	0	0	0	0	0	0	736.244361975452
GEL-2663290-11	3932.56516809071	0	2928.92092948974	9373.34708935559	0	0	0	10795.0514094067	0	0	0	0	0	0	0	0	0	0	0	0	4282.11540365726
GEL-2361314-11	9206.52862410608	0	4767.53266537545	2483.27745083433	0	0	0	7759.36693608462	0	0	0	0	0	0	0	0	0	0	0	0	2634.29432359952
GEL-2060325-11	0	0	2341.58992745768	597.938130576169	0	0	1633.7957141666	574.361710998082	0	0	0	0	0	0	0	0	0	0	0	0	868.314516801469
GEL-2237180-11	15244.0579109112	0	6484.06546080965	10381.008815304	0	2717.70398017886	0	9210.77508746185	0	0	0	0	0	0	0	0	0	0	0	0	3012.38874533444
GEL-2453089-11	7252.7195432001	3025.1343308465	5602.1006126787	8061.52281915559	0	3225.20935272788	2056.77122494061	6050.26866169299	0	0	0	0	0	0	0	0	0	0	0	0	729.273454757633
GEL-2391630-11	0	0	1803.30786342973	641.17612921946	417.766321694555	0	1461.68120707999	425.280104458845	0	0	0	0	0	0	0	0	0	0	0	0	429.78837411742
GEL-2882481-11	2536.19227272727	0	4739.18772727273	1001.58863636364	0	0	2847.90863636364	2753.49454545455	0	0	0	0	0	0	0	0	0	0	0	0	1507.62818181817
GEL-2806709-11	58397.5185071503	0	15576.3046564353	8133.87579700035	0	0	0	50114.6541437042	0	0	0	0	0	0	0	0	0	0	0	0	11116.6468957099
GEL-2369739-11	7309.82976117575	0	2766.39419123436	1502.99763800192	0	0	0	8653.09334266468	0	0	0	0	0	0	0	0	0	0	0	0	2591.68506692329
GEL-2891932-11	3719.74689228151	2136.76962707378	3521.99957460888	5402.09717823888	0	0	2506.29744292669	2851.35652502718	0	0	0	0	0	0	0	0	0	0	0	0	991.732759843078
GEL-2090381-11	0	0	409.253369272237	0	0	0	895.648744502766	538.992197474819	0	0	0	1273.34402042843	0	0	0	0	0	0	0	0	413.761668321748
GEL-2837146-11	4084.57976640675	3948.69355108597	2330.04892741207	7558.67072721796	0	4512.221679328	1687.58689468224	5328.53813460058	0	0	0	0	0	0	0	0	0	0	0	0	405.66031926643
GEL-2140038-11	6836.93483379326	0	7777.95815083926	3430.73075267728	0	2620.85004683663	2361.5680903314	14010.7359933163	0	0	0	0	0	0	0	0	0	0	0	0	2503.22213220587
GEL-2616829-11	4926.42004134744	0	9261.02988292262	9589.42456303274	0	12092.121919671	0	5754.65441721115	0	0	0	0	0	0	0	0	0	0	0	0	3588.34917581505
GEL-2208522-11	7051.5	0	8202.5	4927	0	0	3395	3626	0	0	0	0	0	0	0	0	0	0	0	0	2922
GEL-2385876-11	5859.45107753282	0	3247.30418627694	8248.04260589547	0	0	1656.91032945256	4907.21525885559	0	0	0	0	0	0	0	0	0	0	0	0	2328.07654198662
GEL-2121029-11	12164.6524443984	6372.15132977345	7732.00373269739	0	0	18064.1812950386	0	9513.46539478459	0	0	0	0	0	0	0	0	0	0	0	0	4035.54580330757
GEL-2791683-11	4971.33354776455	2253.29141202959	5513.54272542082	7633.90543583146	0	0	3047.36549801651	2957.91347700225	0	0	0	0	0	0	0	0	0	0	0	0	1588.64790393482
GEL-2853870-11	4322.8255237751	0	8250.12126278373	9296.70007380296	0	2190.16492702544	2186.66466344344	4948.87266729926	0	0	0	0	0	0	0	0	0	0	0	0	2003.65088187007
GEL-2255596-11	6121.48520179372	0	8632.73542600897	8542.65470852018	0	0	0	8274.91479820628	0	0	0	0	0	0	0	0	0	0	0	0	4698.20986547085
GEL-2383109-11	449.612689044633	0	832.782614041559	839.277019549981	0	0	1270.90520103283	0	0	0	0	0	0	0	0	0	0	0	0	0	670.422476330997
GEL-2720742-11	9161.81202542325	2876.05748354801	3494.6396872715	3309.76455368693	0	2184.52455143709	0	12670.9419258676	0	0	0	0	0	0	0	0	0	0	0	0	1836.25977276562
GEL-2839414-11	0	0	0	0	0	0	3064.75235955056	1259.13078651685	0	0	0	0	3072.2591011236	0	0	0	0	0	0	0	1511.85775280899
GEL-2640690-11	0	839.446074201898	0	0	1606.76790336497	0	1948.35634167386	0	0	0	0	0	1077.85677308024	0	0	0	0	0	0	0	332.572907679032
GEL-2739744-11	22873.0137578616	0	33816.7595687332	5203.61688005391	0	5888.63226639713	0	12135.272574124	0	0	0	0	0	0	0	0	0	0	0	0	9124.70495283016
GEL-2783471-11	10555.2724552216	0	3948.22027607857	3467.38898912996	0	0	0	12635.7058486996	0	0	0	0	0	0	0	0	0	0	0	0	3501.41243087027
GEL-2565300-11	0	498.27018121911	1293.50939044481	819.156177924218	0	0	2231.25387149918	540.124876441516	0	0	0	0	0	0	0	0	0	0	0	0	666.685502471166
GEL-2137588-11	4643.28299472084	2468.02431610942	11224.514637658	10642.4805631099	0	0	2295.66229403295	7119.80051191809	0	0	0	0	0	0	0	0	0	0	0	0	2205.2346824508
GEL-2011863-11	6829.46380364385	0	3780.685430664	8825.93804854428	0	0	1999.47796743539	8199.16127958356	0	0	0	0	0	0	0	0	0	0	0	0	3448.27347012892
